anime_id,title,genre,aired,episodes,members,popularity,ranked,score
33606,One Piece Film: Gold Episode 0 - 711 ver.,Comedy,Jul 2 2016,1,12521,3950,2928,7.21
33606,One Piece Film: Gold Episode 0 - 711 ver.,SuperPower,Jul 2 2016,1,12521,3950,2928,7.21
33606,One Piece Film: Gold Episode 0 - 711 ver.,Fantasy,Jul 2 2016,1,12521,3950,2928,7.21
33606,One Piece Film: Gold Episode 0 - 711 ver.,Shounen,Jul 2 2016,1,12521,3950,2928,7.21
33607,Kahei no Umi,Historical,Jul 16 2005,1,171,13931,12529,7.76
33618,Ozmafia!! Special,Historical,Oct 28 2016,1,1373,8845,9196,5.74
33618,Ozmafia!! Special,School,Oct 28 2016,1,1373,8845,9196,5.74
33618,Ozmafia!! Special,Shoujo,Oct 28 2016,1,1373,8845,9196,5.74
33630,Xing You Ji,Sci-Fi,Oct 30 2011 to ?,26,434,11323,14479,6.77
33630,Xing You Ji,Adventure,Oct 30 2011 to ?,26,434,11323,14479,6.77
33630,Xing You Ji,Fantasy,Oct 30 2011 to ?,26,434,11323,14479,6.77
33654,Hitorijime My Hero,Drama,Jul 8 2017 to Sep 23 2017,12,64085,1604,1508,7.57
33654,Hitorijime My Hero,Romance,Jul 8 2017 to Sep 23 2017,12,64085,1604,1508,7.57
33654,Hitorijime My Hero,School,Jul 8 2017 to Sep 23 2017,12,64085,1604,1508,7.57
33654,Hitorijime My Hero,ShounenAi,Jul 8 2017 to Sep 23 2017,12,64085,1604,1508,7.57
33654,Hitorijime My Hero,SliceofLife,Jul 8 2017 to Sep 23 2017,12,64085,1604,1508,7.57
33658,Girls & Panzer: Kore ga Hontou no Anzio-sen Desu! - Fushou Akiyama Yukari no Sensha Kouza,Military,Jul 25 2014,1,2715,7241,3760,7.01
33658,Girls & Panzer: Kore ga Hontou no Anzio-sen Desu! - Fushou Akiyama Yukari no Sensha Kouza,School,Jul 25 2014,1,2715,7241,3760,7.01
33659,Fushigi na Somera-chan Special,SliceofLife,Dec 26 2015,1,853,9857,9418,5.66
33659,Fushigi na Somera-chan Special,Comedy,Dec 26 2015,1,853,9857,9418,5.66
33659,Fushigi na Somera-chan Special,Magic,Dec 26 2015,1,853,9857,9418,5.66
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,Sci-Fi,Aug 3 2016 to Oct 26 2016,13,1286,9002,4887,6.74
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,Space,Aug 3 2016 to Oct 26 2016,13,1286,9002,4887,6.74
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,Comedy,Aug 3 2016 to Oct 26 2016,13,1286,9002,4887,6.74
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,Ecchi,Aug 3 2016 to Oct 26 2016,13,1286,9002,4887,6.74
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,Seinen,Aug 3 2016 to Oct 26 2016,13,1286,9002,4887,6.74
33662,Taka no Tsume 8: Yoshida-kun no Batten File,Sci-Fi,Aug 20 2016,1,176,13867,14107,5.85
33662,Taka no Tsume 8: Yoshida-kun no Batten File,Comedy,Aug 20 2016,1,176,13867,14107,5.85
33662,Taka no Tsume 8: Yoshida-kun no Batten File,Parody,Aug 20 2016,1,176,13867,14107,5.85
33662,Taka no Tsume 8: Yoshida-kun no Batten File,Supernatural,Aug 20 2016,1,176,13867,14107,5.85
33663,Kagi Hime Monogatari: Eikyuu Alice Rondo - Extra Song,Fantasy,Apr 28 2006 to Sep 22 2006,6,289,12240,8560,5.93
33663,Kagi Hime Monogatari: Eikyuu Alice Rondo - Extra Song,Magic,Apr 28 2006 to Sep 22 2006,6,289,12240,8560,5.93
33663,Kagi Hime Monogatari: Eikyuu Alice Rondo - Extra Song,Music,Apr 28 2006 to Sep 22 2006,6,289,12240,8560,5.93
33668,Soushin Shoujo Matoi,Supernatural,Oct 4 2016 to Dec 20 2016,12,20743,3135,4868,6.75
33668,Soushin Shoujo Matoi,Magic,Oct 4 2016 to Dec 20 2016,12,20743,3135,4868,6.75
33669,Cure Miracle to Mofurun no Mahou Lesson,Action,Oct 29 2016,1,742,10134,8173,6.05
33669,Cure Miracle to Mofurun no Mahou Lesson,SliceofLife,Oct 29 2016,1,742,10134,8173,6.05
33669,Cure Miracle to Mofurun no Mahou Lesson,Magic,Oct 29 2016,1,742,10134,8173,6.05
33669,Cure Miracle to Mofurun no Mahou Lesson,Fantasy,Oct 29 2016,1,742,10134,8173,6.05
33669,Cure Miracle to Mofurun no Mahou Lesson,School,Oct 29 2016,1,742,10134,8173,6.05
33669,Cure Miracle to Mofurun no Mahou Lesson,Shoujo,Oct 29 2016,1,742,10134,8173,6.05
33670,Xingji Biaoche Wang,Action,Feb 1 2006 to Jun 2006,52,174,13917,14481,5.03
33670,Xingji Biaoche Wang,Adventure,Feb 1 2006 to Jun 2006,52,174,13917,14481,5.03
33670,Xingji Biaoche Wang,Cars,Feb 1 2006 to Jun 2006,52,174,13917,14481,5.03
33671,Feng Shu Zhan Jing,Action,Dec 22 2010 to 2011,26,147,14396,11992,6.13
33671,Feng Shu Zhan Jing,Adventure,Dec 22 2010 to 2011,26,147,14396,11992,6.13
33671,Feng Shu Zhan Jing,Mecha,Dec 22 2010 to 2011,26,147,14396,11992,6.13
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,Adventure,Mar 4 2017,1,1514,8652,2094,7.4
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,Comedy,Mar 4 2017,1,1514,8652,2094,7.4
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,Fantasy,Mar 4 2017,1,1514,8652,2094,7.4
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,Kids,Mar 4 2017,1,1514,8652,2094,7.4
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,Shounen,Mar 4 2017,1,1514,8652,2094,7.4
33674,No Game No Life: Zero,Game,Jul 15 2017,1,412183,200,93,8.51
33674,No Game No Life: Zero,Supernatural,Jul 15 2017,1,412183,200,93,8.51
33674,No Game No Life: Zero,Drama,Jul 15 2017,1,412183,200,93,8.51
33674,No Game No Life: Zero,Romance,Jul 15 2017,1,412183,200,93,8.51
33674,No Game No Life: Zero,Fantasy,Jul 15 2017,1,412183,200,93,8.51
33681,Flying Witch Petit Special,Comedy,Jun 22 2016,1,5622,5492,8347,6
33681,Flying Witch Petit Special,SliceofLife,Jun 22 2016,1,5622,5492,8347,6
33681,Flying Witch Petit Special,Supernatural,Jun 22 2016,1,5622,5492,8347,6
33685,Cyborg 009: Call of Justice 1,Action,Nov 25 2016,1,3518,6622,6745,6.36
33685,Cyborg 009: Call of Justice 1,Sci-Fi,Nov 25 2016,1,3518,6622,6745,6.36
33685,Cyborg 009: Call of Justice 1,Adventure,Nov 25 2016,1,3518,6622,6745,6.36
33685,Cyborg 009: Call of Justice 1,Mecha,Nov 25 2016,1,3518,6622,6745,6.36
33685,Cyborg 009: Call of Justice 1,Shounen,Nov 25 2016,1,3518,6622,6745,6.36
33686,Cyborg 009: Call of Justice 2,Action,Dec 2 2016,1,2405,7513,6064,6.5
33686,Cyborg 009: Call of Justice 2,Adventure,Dec 2 2016,1,2405,7513,6064,6.5
33686,Cyborg 009: Call of Justice 2,Mecha,Dec 2 2016,1,2405,7513,6064,6.5
33686,Cyborg 009: Call of Justice 2,Sci-Fi,Dec 2 2016,1,2405,7513,6064,6.5
33686,Cyborg 009: Call of Justice 2,Shounen,Dec 2 2016,1,2405,7513,6064,6.5
33687,Cyborg 009: Call of Justice 3,Action,Dec 9 2016,1,2491,7434,5859,6.54
33687,Cyborg 009: Call of Justice 3,Adventure,Dec 9 2016,1,2491,7434,5859,6.54
33687,Cyborg 009: Call of Justice 3,Mecha,Dec 9 2016,1,2491,7434,5859,6.54
33687,Cyborg 009: Call of Justice 3,Sci-Fi,Dec 9 2016,1,2491,7434,5859,6.54
33687,Cyborg 009: Call of Justice 3,Shounen,Dec 9 2016,1,2491,7434,5859,6.54
33689,Dive to Blue,Music,Jul 17 2016,1,605,10595,7563,6.19
33690,Nazotokine,Game,Oct 5 2016 to Dec 21 2016,12,10983,4165,11008,4.89
33691,Tsukiyo to Megane,Fantasy,1966,1,142,14468,14302,5
33692,Shigeo wa Handsome,Comedy,01-10-2005 00:00,1,499,11009,10480,5.26
33692,Shigeo wa Handsome,Drama,01-10-2005 00:00,1,499,11009,10480,5.26
33693,Meitantei Gordon,Mystery,01-06-2006 00:00,1,450,11237,10989,4.91
33693,Meitantei Gordon,Comedy,01-06-2006 00:00,1,450,11237,10989,4.91
33694,Mukidashi no Mitsuko,Music,01-12-2006 00:00,1,331,11921,10716,5.13
33694,Mukidashi no Mitsuko,Comedy,01-12-2006 00:00,1,331,11921,10716,5.13
33695,Kabushikigaisha Aokishouji,Comedy,Apr 7 2015,2,178,13767,11267,4.55
33696,3D Onara Gorou ga Dance Dance Dance!!,Comedy,Apr 21 2016,1,1727,8274,11448,3.45
33696,3D Onara Gorou ga Dance Dance Dance!!,Music,Apr 21 2016,1,1727,8274,11448,3.45
33697,Gravity Daze The Animation: Ouverture,Action,Dec 26 2016,1,3675,6514,6494,6.41
33697,Gravity Daze The Animation: Ouverture,Sci-Fi,Dec 26 2016,1,3675,6514,6494,6.41
33697,Gravity Daze The Animation: Ouverture,Fantasy,Dec 26 2016,1,3675,6514,6494,6.41
33698,IRoid: Koi no Yuukou Frontier,Game,Dec 14 2015,1,210,13252,10504,5.24
33702,Tong Zhi Zhe,Adventure,Dec 31 2015 to Mar 17 2016,10,1161,9231,5553,6.61
33702,Tong Zhi Zhe,Horror,Dec 31 2015 to Mar 17 2016,10,1161,9231,5553,6.61
33702,Tong Zhi Zhe,Police,Dec 31 2015 to Mar 17 2016,10,1161,9231,5553,6.61
33703,Chao Shen Youxi,Action,Nov 15 2013 to Mar 20 2015,25,189,13568,11730,5.68
33703,Chao Shen Youxi,Game,Nov 15 2013 to Mar 20 2015,25,189,13568,11730,5.68
33703,Chao Shen Youxi,Fantasy,Nov 15 2013 to Mar 20 2015,25,189,13568,11730,5.68
33704,AOTU Shijie,Action,Jun 27 2016 to Jan 31 2017,32,466,11165,5220,6.67
33704,AOTU Shijie,Adventure,Jun 27 2016 to Jan 31 2017,32,466,11165,5220,6.67
33704,AOTU Shijie,Fantasy,Jun 27 2016 to Jan 31 2017,32,466,11165,5220,6.67
33704,AOTU Shijie,Sci-Fi,Jun 27 2016 to Jan 31 2017,32,466,11165,5220,6.67
33705,Mameshiba the DVD Green Pea-shiba no Kutsujoku,Comedy,Sep 16 2009,4,315,12028,9630,5.59
33708,Baku Tech! Bakugan Gachi Special,Action,Feb 5 2014,1,568,10708,9711,5.56
33708,Baku Tech! Bakugan Gachi Special,Game,Feb 5 2014,1,568,10708,9711,5.56
33708,Baku Tech! Bakugan Gachi Special,Shounen,Feb 5 2014,1,568,10708,9711,5.56
33709,Garo: Guren no Tsuki Special,Action,Jul 6 2016,1,2445,7474,7333,6.24
33709,Garo: Guren no Tsuki Special,Demons,Jul 6 2016,1,2445,7474,7333,6.24
33709,Garo: Guren no Tsuki Special,Fantasy,Jul 6 2016,1,2445,7474,7333,6.24
33709,Garo: Guren no Tsuki Special,Magic,Jul 6 2016,1,2445,7474,7333,6.24
33709,Garo: Guren no Tsuki Special,Supernatural,Jul 6 2016,1,2445,7474,7333,6.24
33710,Run & Roll,Dementia,2013,1,263,12492,11263,4.56
33712,Bikini Warriors OVA,Comedy,Dec 7 2016 to Jul 28 2018,5,9933,4368,9369,5.67
33712,Bikini Warriors OVA,Parody,Dec 7 2016 to Jul 28 2018,5,9933,4368,9369,5.67
33712,Bikini Warriors OVA,Ecchi,Dec 7 2016 to Jul 28 2018,5,9933,4368,9369,5.67
33712,Bikini Warriors OVA,Fantasy,Dec 7 2016 to Jul 28 2018,5,9933,4368,9369,5.67
33713,Seihou Bukyou Outlaw Star Specials,Action,Dec 18 1998 to Apr 25 1999,2,4149,6203,3235,7.14
33713,Seihou Bukyou Outlaw Star Specials,Adventure,Dec 18 1998 to Apr 25 1999,2,4149,6203,3235,7.14
33713,Seihou Bukyou Outlaw Star Specials,Comedy,Dec 18 1998 to Apr 25 1999,2,4149,6203,3235,7.14
33713,Seihou Bukyou Outlaw Star Specials,Ecchi,Dec 18 1998 to Apr 25 1999,2,4149,6203,3235,7.14
33713,Seihou Bukyou Outlaw Star Specials,Sci-Fi,Dec 18 1998 to Apr 25 1999,2,4149,6203,3235,7.14
33717,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars Special,Drama,Feb 23 2007,1,184,13702,12111,5.87
33717,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars Special,Fantasy,Feb 23 2007,1,184,13702,12111,5.87
33717,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars Special,Mystery,Feb 23 2007,1,184,13702,12111,5.87
33718,Cocktail Prince: Making Love!!,Harem,Jul 21 2016,1,478,11100,9269,5.71
33718,Cocktail Prince: Making Love!!,Music,Jul 21 2016,1,478,11100,9269,5.71
33720,Girls & Panzer Movie: 3-pun Chotto de Wakaru!! Girls & Panzer,Military,Nov 21 2015,1,3994,6305,5708,6.57
33720,Girls & Panzer Movie: 3-pun Chotto de Wakaru!! Girls & Panzer,School,Nov 21 2015,1,3994,6305,5708,6.57
33723,Mahou Shoujo? Nariaâ˜†Girls Nama de Anime wo Tsukuru Sama,Comedy,Jul 1 2016 to Sep 16 2016,12,447,11241,9976,5.47
33723,Mahou Shoujo? Nariaâ˜†Girls Nama de Anime wo Tsukuru Sama,Magic,Jul 1 2016 to Sep 16 2016,12,447,11241,9976,5.47
33724,Monster Strike The Movie: Hajimari no Basho e,Action,Dec 10 2016,1,3273,6810,4141,6.91
33724,Monster Strike The Movie: Hajimari no Basho e,Fantasy,Dec 10 2016,1,3273,6810,4141,6.91
33724,Monster Strike The Movie: Hajimari no Basho e,Game,Dec 10 2016,1,3273,6810,4141,6.91
33726,Saiyuuki Reload Blast,Action,Jul 5 2017 to Sep 20 2017,12,29555,2587,2566,7.3
33726,Saiyuuki Reload Blast,Adventure,Jul 5 2017 to Sep 20 2017,12,29555,2587,2566,7.3
33726,Saiyuuki Reload Blast,Comedy,Jul 5 2017 to Sep 20 2017,12,29555,2587,2566,7.3
33726,Saiyuuki Reload Blast,Supernatural,Jul 5 2017 to Sep 20 2017,12,29555,2587,2566,7.3
33726,Saiyuuki Reload Blast,Drama,Jul 5 2017 to Sep 20 2017,12,29555,2587,2566,7.3
33726,Saiyuuki Reload Blast,Josei,Jul 5 2017 to Sep 20 2017,12,29555,2587,2566,7.3
33727,Neko no Dayan: Fushigi Gekijou,Kids,Oct 1 2016 to Apr 20 2017,30,217,13121,13242,6
33728,Chain Chronicle: Haecceitas no Hikari Part 1,Action,Dec 3 2016,1,17881,3374,3250,7.13
33728,Chain Chronicle: Haecceitas no Hikari Part 1,Adventure,Dec 3 2016,1,17881,3374,3250,7.13
33728,Chain Chronicle: Haecceitas no Hikari Part 1,Fantasy,Dec 3 2016,1,17881,3374,3250,7.13
33728,Chain Chronicle: Haecceitas no Hikari Part 1,Magic,Dec 3 2016,1,17881,3374,3250,7.13
33728,Chain Chronicle: Haecceitas no Hikari Part 1,Shounen,Dec 3 2016,1,17881,3374,3250,7.13
33729,Chain Chronicle: Haecceitas no Hikari Part 2,Action,Jan 14 2017,1,11991,4017,3251,7.13
33729,Chain Chronicle: Haecceitas no Hikari Part 2,Adventure,Jan 14 2017,1,11991,4017,3251,7.13
33729,Chain Chronicle: Haecceitas no Hikari Part 2,Fantasy,Jan 14 2017,1,11991,4017,3251,7.13
33729,Chain Chronicle: Haecceitas no Hikari Part 2,Magic,Jan 14 2017,1,11991,4017,3251,7.13
33729,Chain Chronicle: Haecceitas no Hikari Part 2,Shounen,Jan 14 2017,1,11991,4017,3251,7.13
33730,Chain Chronicle: Haecceitas no Hikari Part 3,Action,Feb 11 2017,1,10995,4166,3170,7.15
33730,Chain Chronicle: Haecceitas no Hikari Part 3,Adventure,Feb 11 2017,1,10995,4166,3170,7.15
33730,Chain Chronicle: Haecceitas no Hikari Part 3,Fantasy,Feb 11 2017,1,10995,4166,3170,7.15
33730,Chain Chronicle: Haecceitas no Hikari Part 3,Magic,Feb 11 2017,1,10995,4166,3170,7.15
33730,Chain Chronicle: Haecceitas no Hikari Part 3,Shounen,Feb 11 2017,1,10995,4166,3170,7.15
33731,Gabriel DropOut,Comedy,Jan 9 2017 to Mar 27 2017,12,260479,383,1536,7.56
33731,Gabriel DropOut,Demons,Jan 9 2017 to Mar 27 2017,12,260479,383,1536,7.56
33731,Gabriel DropOut,Supernatural,Jan 9 2017 to Mar 27 2017,12,260479,383,1536,7.56
33731,Gabriel DropOut,School,Jan 9 2017 to Mar 27 2017,12,260479,383,1536,7.56
33731,Gabriel DropOut,Shounen,Jan 9 2017 to Mar 27 2017,12,260479,383,1536,7.56
33733,Inazuma Eleven: Ares no Tenbin,Sports,Apr 6 2018 to Sep 28 2018,26,16658,3505,4247,6.88
33734,Samurai Noodles: The Originator,Historical,Jul 5 2016,1,925,9687,7310,6.25
33734,Samurai Noodles: The Originator,Samurai,Jul 5 2016,1,925,9687,7310,6.25
33736,After School,School,Not available,,867,9849,,
33737,Megaton-kyuu Musashi,Mecha,Not available,,730,10185,,
33737,Megaton-kyuu Musashi,School,Not available,,730,10185,,
33739,Tian Xin Ge Ge,Comedy,Oct 4 2011 to Nov 24 2011,52,173,13884,14214,6.41
33739,Tian Xin Ge Ge,Historical,Oct 4 2011 to Nov 24 2011,52,173,13884,14214,6.41
33739,Tian Xin Ge Ge,Kids,Oct 4 2011 to Nov 24 2011,52,173,13884,14214,6.41
33740,Katekyo Hitman Reborn! x Ä“lDLIVE Special,SuperPower,Jul 28 2016,1,7249,4940,4371,6.85
33740,Katekyo Hitman Reborn! x Ä“lDLIVE Special,Shounen,Jul 28 2016,1,7249,4940,4371,6.85
33741,Kidou Keisatsu Patlabor: Reboot,Sci-Fi,Oct 15 2016,1,4258,6133,5291,6.66
33741,Kidou Keisatsu Patlabor: Reboot,Comedy,Oct 15 2016,1,4258,6133,5291,6.66
33741,Kidou Keisatsu Patlabor: Reboot,Police,Oct 15 2016,1,4258,6133,5291,6.66
33741,Kidou Keisatsu Patlabor: Reboot,Mecha,Oct 15 2016,1,4258,6133,5291,6.66
33743,Fuuka,Drama,Jan 6 2017 to Mar 24 2017,12,175773,621,5278,6.66
33743,Fuuka,Ecchi,Jan 6 2017 to Mar 24 2017,12,175773,621,5278,6.66
33743,Fuuka,Music,Jan 6 2017 to Mar 24 2017,12,175773,621,5278,6.66
33743,Fuuka,Romance,Jan 6 2017 to Mar 24 2017,12,175773,621,5278,6.66
33743,Fuuka,School,Jan 6 2017 to Mar 24 2017,12,175773,621,5278,6.66
33743,Fuuka,Shounen,Jan 6 2017 to Mar 24 2017,12,175773,621,5278,6.66
33744,Yahabe,Game,Aug 4 2012,1,187,13662,14500,5.63
33744,Yahabe,Shounen,Aug 4 2012,1,187,13662,14500,5.63
33744,Yahabe,Supernatural,Aug 4 2012,1,187,13662,14500,5.63
33746,Anitore! XX: Hitotsu Yane no Shita de,Comedy,Oct 5 2016 to Dec 21 2016,12,11297,4131,9408,5.66
33746,Anitore! XX: Hitotsu Yane no Shita de,Sports,Oct 5 2016 to Dec 21 2016,12,11297,4131,9408,5.66
33750,Boku no Yayoi-san 2,Hentai,Jul 29 2016,2,2544,7395,,6.14
33753,Tian Xin Ge Ge 2nd Season,Comedy,Sep 27 2012 to Nov 12 2012,52,130,14730,14215,6.54
33753,Tian Xin Ge Ge 2nd Season,Historical,Sep 27 2012 to Nov 12 2012,52,130,14730,14215,6.54
33753,Tian Xin Ge Ge 2nd Season,Kids,Sep 27 2012 to Nov 12 2012,52,130,14730,14215,6.54
33755,Ma Shen,Game,Jun 28 2016 to Nov 9 2016,16,1247,9076,6917,6.33
33755,Ma Shen,Drama,Jun 28 2016 to Nov 9 2016,16,1247,9076,6917,6.33
33756,Hen Xi You,Action,Jun 2016 to Nov 28 2016,20,759,10090,12263,6.83
33756,Hen Xi You,Supernatural,Jun 2016 to Nov 28 2016,20,759,10090,12263,6.83
33756,Hen Xi You,Fantasy,Jun 2016 to Nov 28 2016,20,759,10090,12263,6.83
33757,Shuang Yue Zhi Cheng,Military,Mar 30 2016 to Sep 8 2016,13,453,11216,13903,6.56
33757,Shuang Yue Zhi Cheng,Sci-Fi,Mar 30 2016 to Sep 8 2016,13,453,11216,13903,6.56
33758,Wu Geng Ji,Action,Jun 24 2016 to Aug 24 2017,30,2242,7706,1400,7.61
33758,Wu Geng Ji,Historical,Jun 24 2016 to Aug 24 2017,30,2242,7706,1400,7.61
33758,Wu Geng Ji,Supernatural,Jun 24 2016 to Aug 24 2017,30,2242,7706,1400,7.61
33758,Wu Geng Ji,MartialArts,Jun 24 2016 to Aug 24 2017,30,2242,7706,1400,7.61
33758,Wu Geng Ji,Fantasy,Jun 24 2016 to Aug 24 2017,30,2242,7706,1400,7.61
33759,Feng Wei Ying Xiong,Action,Sep 16 2015 to Jul 3 2016,13,320,12006,4948,6.73
33759,Feng Wei Ying Xiong,Fantasy,Sep 16 2015 to Jul 3 2016,13,320,12006,4948,6.73
33760,Shen Ming Zhi Zhou,Adventure,Dec 2 2015 to May 11 2016,12,423,11393,6046,6.51
33760,Shen Ming Zhi Zhou,Fantasy,Dec 2 2015 to May 11 2016,12,423,11393,6046,6.51
33761,Qui Shui Yi Yun,Horror,Jul 16 2015 to Apr 7 2016,12,711,10230,9052,5.78
33761,Qui Shui Yi Yun,Mystery,Jul 16 2015 to Apr 7 2016,12,711,10230,9052,5.78
33761,Qui Shui Yi Yun,Supernatural,Jul 16 2015 to Apr 7 2016,12,711,10230,9052,5.78
33762,Yong Zhe Da Mao Xian,Adventure,Mar 31 2015 to Oct 30 2015,26,430,11351,14545,6.86
33762,Yong Zhe Da Mao Xian,Fantasy,Mar 31 2015 to Oct 30 2015,26,430,11351,14545,6.86
33763,Yong Zhe Da Mao Xian 2nd Season,Adventure,Mar 25 2016 to Oct 14 2016,26,240,12835,14546,7
33763,Yong Zhe Da Mao Xian 2nd Season,Fantasy,Mar 25 2016 to Oct 14 2016,26,240,12835,14546,7
33764,Ying Xiong Bie Nao,Action,Jul 1 2015 to Nov 4 2015,13,250,12694,6850,6.35
33764,Ying Xiong Bie Nao,Fantasy,Jul 1 2015 to Nov 4 2015,13,250,12694,6850,6.35
33768,Oide yo! Shiritsu Yarimakuri Gakuen,Hentai,Oct 28 2016 to Dec 29 2017,4,5588,5517,,6.93
33769,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,Hentai,Oct 28 2016 to Dec 29 2016,2,5901,5394,,6.85
33770,Kirin Hyoketsu: Atarashiku Ikou Animation Movie,SliceofLife,Aug 2 2016,1,882,9795,10553,5.22
33771,Cheating Craft,Action,Oct 5 2016 to Dec 21 2016,12,46540,1991,9831,5.52
33771,Cheating Craft,Comedy,Oct 5 2016 to Dec 21 2016,12,46540,1991,9831,5.52
33771,Cheating Craft,School,Oct 5 2016 to Dec 21 2016,12,46540,1991,9831,5.52
33772,Spy Penguin (ONA),Adventure,Apr 26 2013 to Dec 11 2014,43,115,15022,14027,5.38
33772,Spy Penguin (ONA),Fantasy,Apr 26 2013 to Dec 11 2014,43,115,15022,14027,5.38
33773,Spy Penguin (ONA): White Christmas,Adventure,Dec 30 2013,1,97,15399,14028,5.11
33773,Spy Penguin (ONA): White Christmas,Fantasy,Dec 30 2013,1,97,15399,14028,5.11
33775,Soul Buster,Action,Oct 4 2016 to Dec 11 2016,12,18157,3351,8796,5.86
33775,Soul Buster,Samurai,Oct 4 2016 to Dec 11 2016,12,18157,3351,8796,5.86
33776,Watashitachi Luck Logic-bu! 2,Game,Aug 1 2016 to Jan 22 2017,12,1358,8870,9364,5.68
33776,Watashitachi Luck Logic-bu! 2,Comedy,Aug 1 2016 to Jan 22 2017,12,1358,8870,9364,5.68
33776,Watashitachi Luck Logic-bu! 2,School,Aug 1 2016 to Jan 22 2017,12,1358,8870,9364,5.68
33777,Yodomi no Sakagi,Drama,2014,1,467,11156,8970,5.81
33779,Jakusansei Million Arthur Specials,Comedy,Jul 6 2016 to Aug 25 2016,3,464,11158,9381,5.67
33779,Jakusansei Million Arthur Specials,Parody,Jul 6 2016 to Aug 25 2016,3,464,11158,9381,5.67
33779,Jakusansei Million Arthur Specials,Ecchi,Jul 6 2016 to Aug 25 2016,3,464,11158,9381,5.67
33779,Jakusansei Million Arthur Specials,Fantasy,Jul 6 2016 to Aug 25 2016,3,464,11158,9381,5.67
33782,Life!,SliceofLife,Aug 4 2016 to Oct 13 2016,2,376,11650,12888,6.16
33782,Life!,Comedy,Aug 4 2016 to Oct 13 2016,2,376,11650,12888,6.16
33783,Godzilla 1: Kaijuu Wakusei,Action,Nov 17 2017,1,39291,2222,5433,6.63
33783,Godzilla 1: Kaijuu Wakusei,Adventure,Nov 17 2017,1,39291,2222,5433,6.63
33783,Godzilla 1: Kaijuu Wakusei,Sci-Fi,Nov 17 2017,1,39291,2222,5433,6.63
33787,Usamaru,Comedy,Aug 5 2016 to Oct 21 2016,12,165,14054,14379,6.3
33788,Marginal#4: Kiss kara Tsukuru Big Bang,Music,Jan 12 2017 to Mar 30 2017,12,12012,4015,4748,6.77
33788,Marginal#4: Kiss kara Tsukuru Big Bang,Comedy,Jan 12 2017 to Mar 30 2017,12,12012,4015,4748,6.77
33788,Marginal#4: Kiss kara Tsukuru Big Bang,School,Jan 12 2017 to Mar 30 2017,12,12012,4015,4748,6.77
33789,Peeping Life x Sanyo,SliceofLife,Jul 3 2016 to Jul 6 2017,6,232,12917,13526,5.15
33789,Peeping Life x Sanyo,Comedy,Jul 3 2016 to Jul 6 2017,6,232,12917,13526,5.15
33791,Warui no wo Taose!! Salaryman Man,Comedy,01-11-2004 00:00,1,405,11458,10300,5.35
33791,Warui no wo Taose!! Salaryman Man,Parody,01-11-2004 00:00,1,405,11458,10300,5.35
33792,Feng Shu Zhan Jing 2,Adventure,Feb 2012 to Dec 2012,26,124,14848,11993,6.5
33792,Feng Shu Zhan Jing 2,Kids,Feb 2012 to Dec 2012,26,124,14848,11993,6.5
33792,Feng Shu Zhan Jing 2,Mecha,Feb 2012 to Dec 2012,26,124,14848,11993,6.5
33795,Mahou Shoujo Nante Mou Ii Desukara. Second Season,Comedy,Oct 5 2016 to Dec 21 2016,12,9923,4364,8031,6.09
33795,Mahou Shoujo Nante Mou Ii Desukara. Second Season,Magic,Oct 5 2016 to Dec 21 2016,12,9923,4364,8031,6.09
33797,ID-0,Sci-Fi,Apr 9 2017 to Jun 25 2017,12,15028,3661,5131,6.69
33797,ID-0,Space,Apr 9 2017 to Jun 25 2017,12,15028,3661,5131,6.69
33797,ID-0,Mecha,Apr 9 2017 to Jun 25 2017,12,15028,3661,5131,6.69
33798,Cheer Danshi!! Recap,Sports,Aug 9 2016,1,3741,6457,8582,5.92
33798,Cheer Danshi!! Recap,School,Aug 9 2016,1,3741,6457,8582,5.92
33801,Shiguang Guiyu,Supernatural,Dec 15 2015 to Mar 8 2016,10,727,10175,10011,5.46
33801,Shiguang Guiyu,Drama,Dec 15 2015 to Mar 8 2016,10,727,10175,10011,5.46
33803,Sengoku Choujuu Giga: Kou,Historical,Oct 9 2016 to Jan 8 2017,13,5230,5647,8707,5.89
33803,Sengoku Choujuu Giga: Kou,Demons,Oct 9 2016 to Jan 8 2017,13,5230,5647,8707,5.89
33803,Sengoku Choujuu Giga: Kou,Supernatural,Oct 9 2016 to Jan 8 2017,13,5230,5647,8707,5.89
